,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
3589,U001,0200726979,BJ'S  llc,2020-05-12 21:01:56.562500000,2020.0,1930842711.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,380.77,
3590,U001,0200780383,MEIJ trust,2020-04-07 02:30:47.015625000,2020.0,1930705588.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,37253.21,
3591,U001,0200769623,WAL-MAR in,2020-04-11 09:31:08.398437500,2020.0,1930711466.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,33635.14,
3592,U001,0200726979,BJ'S  us,2020-04-13 19:02:30.281250000,2020.0,1930724998.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,63.46,
3593,U001,0200772670,ASSOCIAT llc,2020-03-23 12:54:23.593750000,2020.0,1930639689.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAU5,373.43,
3594,U001,0200762301,C&S WH systems,2020-06-06 20:54:54.250000000,2020.0,1930756431.0,2020-04-07 00:00:00.000000000,2020-06-11 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAGD,11515.84,
3595,U001,0200779906,BOZZU co,2020-03-25 18:45:33.359375000,2020.0,1930639579.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,54122.58,
3596,U001,0200704858,WAKE us,2020-04-19 17:53:53.890625000,2020.0,1930747084.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,9207.28,0-15
3597,U001,0200759878,SA llc,2020-04-14 13:48:38.281250000,2020.0,1930729971.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,29677.79,
3598,U001,0200799367,MCL llc,2020-03-29 02:30:47.015625000,2020.0,1930637451.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,28404.23,
3599,U001,0200769623,WAL-MAR in,2020-03-29 09:31:08.398437500,2020.0,1930652249.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,36114.1,
3600,U001,0200078595,NORTHERN corporation,2020-04-29 10:33:29.421875000,2020.0,1930783541.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,9615.89,0-15
3601,U001,0200779719,FOOD 4 corp,2020-04-06 06:22:31.875000000,2020.0,1930693665.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,19436.32,
3602,U001,0200769623,WAL-MAR associates,2020-03-14 09:31:08.398437500,2020.0,1930581483.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,14894.96,
3603,U001,0100059208,ARMADA W corp,2020-04-19 23:15:36.875000000,2020.0,1930730528.0,2020-04-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAD1,80839.0,
3604,U001,0200762301,C&S WH llc,2020-04-16 00:13:00.234375000,2020.0,1930739525.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,4662.15,
3605,U001,0200761734,H E BUT us,2020-04-21 06:22:31.875000000,2020.0,1930769620.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,22249.11,
3606,U001,0200418007,AM llc,2020-06-18 15:44:10.296875000,2020.0,1930773582.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,286.44,
3607,U001,0200759878,SA corp,2020-04-30 13:48:38.281250000,2020.0,1930799864.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAH4,49922.31,
3608,U001,0200769623,WAL-MAR corp,2020-03-22 09:31:08.398437500,2020.0,1930621439.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,70811.16,
3609,U001,0200769623,WAL-MAR in,2020-05-11 09:31:08.398437500,2020.0,1930829534.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,2322.34,
3610,U001,0200936373,SUPE corp,2020-04-21 12:33:35.085937500,2020.0,1930764370.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,97094.2,
3611,U001,0200769623,WAL-MAR llc,2020-04-04 09:31:08.398437500,2020.0,1930674462.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,16245.61,
3612,U001,0200418007,AM llc,2020-03-27 14:45:21.628906250,2020.0,1930646651.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,34713.36,
3613,U001,0200744019,TARG systems,2020-05-19 10:46:58.046875000,2020.0,1930859173.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,3220.76,
3614,U001,200726979,BJ'S  trust,2020-04-11 21:01:56.562500000,2020.0,1930724552.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,178.63,
3615,U001,0200706844,WINC corp,2020-03-28 10:32:42.328125000,2020.0,1930636685.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,1445.54,0-15
3616,U001,0100031704,DELHAIZE co,2020-03-29 03:47:08.625000000,2020.0,1930671441.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,64355.64,
3617,U001,0200794332,COST associates,2020-03-10 00:13:00.234375000,2020.0,1930571629.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAAX,1209.26,
3618,U001,0200762301,C&S WH foundation,2020-04-21 00:13:00.234375000,2020.0,1930758005.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAC6,61267.69,
3619,U001,0200728270,HEI in,2020-04-30 19:29:29.531250000,2020.0,1930782732.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,133922.54,0-15
3620,U001,0200769623,WAL-MAR trust,2020-05-16 09:31:08.398437500,2020.0,1930847595.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,19370.98,
3621,U001,0200416837,DEC ,2020-05-17 11:41:47.687500000,2020.0,1930856792.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,195.36,
3622,CA02,140106408,WAL-M in,2020-05-11 20:04:44.750000000,2020.0,2960628265.0,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,4548.628,0-15
3623,CA02,0140106408,WAL-M ,2020-04-13 20:04:44.750000000,2020.0,2960622648.0,2020-03-20 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,28653.827999999998,0-15
3624,U001,0200769623,WAL-MAR us,2020-05-13 09:31:08.398437500,2020.0,1930837564.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,35084.0,
3625,U001,0200418007,AM co,2020-05-04 14:45:21.628906250,2020.0,1930802808.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,14182.71,
3626,U001,0200762301,C&S WH foundation,2020-04-20 00:13:00.234375000,2020.0,1930764230.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,117531.29,
3627,U001,0200769623,WAL-MAR systems,2020-03-20 09:31:08.398437500,2020.0,1930619222.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,9043.47,
3628,U001,0200769623,WAL-MAR us,2020-04-23 09:31:08.398437500,2020.0,1930758294.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAH4,76880.66,
3629,U001,0200744019,TARG foundation,2020-04-18 10:46:58.046875000,2020.0,1930747821.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,5026.39,
3630,U001,0200761734,H E BUT corp,2020-04-19 06:22:31.875000000,2020.0,1930758260.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,13269.25,
3631,U001,0200769623,WAL-MAR us,2020-04-30 09:31:08.398437500,2020.0,1930789756.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,17439.21,
3632,U001,0200519201,KROGE foundation,2020-05-06 00:04:38.937500000,2020.0,1930603028.0,2020-03-06 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAGD,310588.42,
3633,U001,0200726979,BJ'S  corporation,2020-04-21 21:01:56.562500000,2020.0,1930780901.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,94.31,
3634,U001,0200780383,MEIJ systems,2020-04-01 02:30:47.015625000,2020.0,1930666577.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,124047.6,
3635,U001,0200769623,WAL-MAR us,2020-05-03 09:31:08.398437500,2020.0,1930794495.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAH4,41431.07,
3636,U001,0200353024,DECA foundation,2020-05-04 11:41:47.687500000,2020.0,1930877177.0,2020-05-08 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,1854.46,
3637,U001,0200769623,WAL-MAR us,2020-03-24 09:31:08.398437500,2020.0,1930629449.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,2887.97,
3638,U001,0200519201,KROGE corporation,2020-04-14 11:13:25.390625000,2020.0,1930735394.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,119778.34,
3639,U001,0200418007,AM systems,2020-05-12 15:44:10.296875000,2020.0,1930625317.0,2020-03-10 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAGD,9433.56,
3640,CA02,0140106231,PRATT trust,2020-05-07 16:36:14.531250000,2020.0,2960628963.0,2020-04-16 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,CA10,7104.244,0-15
3641,U001,0200769623,WAL-MAR in,2020-03-16 09:31:08.398437500,2020.0,1930580066.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAH4,45234.86,
3642,U001,0200726979,BJ'S  in,2020-04-06 21:01:56.562500000,2020.0,1930705549.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,1344.33,
3643,U001,0200772670,ASSOCIAT systems,2020-05-03 12:54:23.593750000,2020.0,1930814550.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAU5,86724.93,
3644,U001,0200769623,WAL-MAR llc,2020-05-02 09:31:08.398437500,2020.0,1930800234.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,3270.04,
3645,U001,0200762301,C&S WH foundation,2020-03-23 00:13:00.234375000,2020.0,1930630315.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,1994.02,
3646,U001,200726979,BJ'S  llc,2020-04-02 21:01:56.562500000,2020.0,1930677236.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,55.35,
3647,U001,200769623,WAL-MAR co,2020-05-26 09:31:08.398437500,2020.0,1930886158.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,1064.58,
3648,U001,0200806580,BE associates,2020-03-15 18:45:33.359375000,2020.0,1930584409.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,15064.23,
3649,U001,0200707822,PUBLI corp,2020-03-24 06:13:14.906250000,2020.0,1930637657.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,137304.66,
3650,U001,0200793568,SUPE associates,2020-04-18 07:04:30.140625000,2020.0,1930749736.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,21480.07,
3651,U001,0200769623,WAL-MAR us,2020-03-18 09:31:08.398437500,2020.0,1930593307.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,7668.56,
3652,U001,0200769623,WAL-MAR co,2020-04-25 09:31:08.398437500,2020.0,1930773545.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,5262.6,
3653,U001,0200704858,WAKE corporation,2020-04-01 17:53:53.890625000,2020.0,1930660646.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,80448.41,0-15
3654,U001,0200721222,GO co,2020-04-26 10:04:59.765625000,2020.0,1930782274.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,14617.13,
3655,U001,0200759878,SA llc,2020-04-02 13:48:38.281250000,2020.0,1930684473.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,20383.65,
3656,U001,0200020431,DEC co,2020-04-17 11:41:47.687500000,2020.0,1930764985.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,5527.46,
3657,U001,200936373,SUPE systems,2020-03-31 12:33:35.085937500,2020.0,1930659959.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,80856.68,
3658,U001,0200290370,BARGAIN  trust,2020-04-06 09:17:37.406250000,2020.0,1930667553.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,3203.64,
3659,U001,200769623,WAL-MAR systems,2020-05-24 09:31:08.398437500,2020.0,1930883771.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,44055.61,
3660,U001,0200707822,PUBLI corp,2020-03-30 06:13:14.906250000,2020.0,1930664511.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,80143.13,
3661,U001,0200769623,WAL-MAR associates,2020-05-06 09:31:08.398437500,2020.0,1930809205.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,27069.48,
3662,CA02,0140104331,CORE-M corp,2020-05-06 02:38:12.718750000,2020.0,2960631394.0,2020-04-29 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,792.2879999999999,
3663,U001,0200712105,WALG corporation,2020-04-11 02:07:51.531250000,2020.0,1930704620.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,108731.18,0-15
3664,U001,0200762950,HAR systems,2020-03-25 10:42:27.906250000,2020.0,1930637379.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,18153.94,
3665,U001,CCCA02,KRAFT  corp,2020-04-21 02:25:46.343750000,2020.0,1930644058.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,31315.2,0-15
3666,U001,0200704858,WAKE systems,2020-04-14 17:53:53.890625000,2020.0,1930718032.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,132263.79,0-15
3667,U001,0200418007,AM us,2020-06-15 07:07:30.062500000,2020.0,1930774122.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,48.48,
3668,U001,0200780383,MEIJ foundation,2020-05-05 02:30:47.015625000,2020.0,1930818643.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,22976.4,
3669,CA02,0140104429,COSTCO us,2020-05-18 07:13:50.857421875,2020.0,2960633715.0,2020-05-07 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,44865.905,0-15
3670,U001,0200705742,DOT llc,2020-04-02 00:06:58.156250000,2020.0,1930609902.0,2020-03-05 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAAW,6623.16,
3671,U001,0200769623,WAL-MAR co,2020-04-13 09:31:08.398437500,2020.0,1930721701.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,4341.39,
3672,U001,0200783734,FAREW in,2020-05-05 06:22:31.875000000,2020.0,1930819603.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,25321.0,
3673,U001,0200704858,WAKE ,2020-03-22 17:53:53.890625000,2020.0,1930607430.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,41675.4,0-15
3674,U001,0200315290,KWI in,2020-04-01 10:33:29.421875000,2020.0,1930647693.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,39140.66,0-15
3675,CA02,0140104409,LOB in,2020-04-12 05:14:03.750000000,2020.0,2960624429.0,2020-03-25 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,CA10,50234.274999999994,0-15
3676,U001,0200759878,SA systems,2020-05-05 13:48:38.281250000,2020.0,1930809320.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAH4,30866.63,
3677,U001,0200705742,DOT associates,2020-05-16 02:57:43.843750000,2020.0,1930803523.0,2020-04-20 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-04-20 00:00:00.000000000,NA32,15070.82,
3678,U001,0200592182,DECA systems,2020-03-19 13:41:13.937500000,2020.0,1930700901.0,2020-03-25 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,5988.98,
3679,U001,0200792293,UNIFIE trust,2020-05-21 04:41:52.726562500,2020.0,1930859143.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,10897.62,0-15
3680,U001,0200762301,C&S WH ,2020-03-22 00:13:00.234375000,2020.0,1930632303.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAC6,19430.62,
3681,U001,0200014556,ALBER foundation,2020-03-12 14:45:21.628906250,2020.0,1930567455.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,57568.66,
3682,U001,0200230690,DECA associates,2020-03-04 11:41:47.687500000,2020.0,1930599372.0,2020-03-04 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,26830.81,
3683,U001,0200466603,SMITH'S co,2020-04-22 18:28:55.750000000,2020.0,1930776788.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,9805.69,
3684,CA02,0140104409,LOB ,2020-03-16 05:14:03.750000000,2020.0,2960616658.0,2020-02-27 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-06 00:00:00.000000000,CA10,80697.12,0-15
3685,U001,0200769623,WAL-MAR systems,2020-04-26 09:31:08.398437500,2020.0,1930777493.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,26159.43,
3686,U001,0200759878,SA us,2020-04-13 13:48:38.281250000,2020.0,1930729464.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,517.33,
3687,U001,200750051,ALBER co,2020-05-16 00:30:14.510742188,2020.0,1930840981.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,174914.51,0-15
3688,U001,0200762301,C&S WH in,2020-05-16 00:13:00.234375000,2020.0,1930857639.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,8718.8,
3689,U001,200726979,BJ'S  co,2020-03-30 21:01:56.562500000,2020.0,1930664154.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,521.04,
3690,U001,0200705742,DOT foundation,2020-03-08 02:57:43.843750000,2020.0,1930582253.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,5228.8,
3691,U001,0200772670,ASSOCIAT systems,2020-04-02 12:54:23.593750000,2020.0,1930684222.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAU5,29562.38,
3692,U001,0200764795,SYSCO  systems,2020-03-16 07:04:30.140625000,2020.0,1930584078.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,33182.92,
3693,U001,0200714710,SYSCO  ,2020-04-26 10:46:58.046875000,2020.0,1930781871.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,59846.18,
3694,U001,0200776463,KROGE ,2020-04-03 19:15:16.671875000,2020.0,1930687531.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,104576.02,
3695,U001,0200769623,WAL-MAR in,2020-03-30 09:31:08.398437500,2020.0,1930652573.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,54535.15,
3696,U001,200772670,ASSOCIAT us,2020-03-31 12:54:23.593750000,2020.0,1930671016.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,49964.26,
3697,U001,CCCA02,KRAFT  llc,2020-04-22 18:27:02.906250000,2020.0,1930651630.0,2020-03-15 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAG2,48795.6,0-15
3698,U001,0200793568,SUPE corp,2020-04-09 07:04:30.140625000,2020.0,1930714520.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,16610.79,
3699,U001,0200794332,COST us,2020-03-14 00:13:00.234375000,2020.0,1930584773.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAAX,49209.72,
3700,U001,0200769623,WAL-MAR trust,2020-03-24 09:31:08.398437500,2020.0,1930623840.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,8787.87,
3701,U001,0200769623,WAL-MAR us,2020-04-30 09:31:08.398437500,2020.0,1930790975.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,12638.82,
3702,U001,0200769623,WAL-MAR foundation,2020-05-23 09:31:08.398437500,2020.0,1930883166.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,3403.8,
3703,U001,0200782669,SYGMA corporation,2020-04-23 07:04:30.140625000,2020.0,1930679376.0,2020-03-24 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-03-24 00:00:00.000000000,NA32,8889.77,
3704,U001,0200769623,WAL-MAR systems,2020-04-08 09:31:08.398437500,2020.0,1930690869.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,22014.9,
3705,U001,0200737918,W LEE  trust,2020-04-15 05:38:13.078125000,2020.0,1930716081.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,100963.99,0-15
3706,U001,0200729942,SA foundation,2020-04-30 06:13:14.906250000,2020.0,1930794203.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,16360.32,
3707,U001,0200769623,WAL-MAR us,2020-03-27 09:31:08.398437500,2020.0,1930642652.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,56448.14,
3708,U001,0200769623,WAL-MAR co,2020-05-17 09:31:08.398437500,2020.0,1930854148.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,32870.23,
3709,CA02,0140104409,LOB systems,2020-04-27 05:14:03.750000000,2020.0,2960628080.0,2020-04-13 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,44000.816999999995,0-15
3710,U001,CCU013,KRAFT F systems,2020-04-14 20:14:27.500000000,2020.0,1930628326.0,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAX2,15329.58,31-45
3711,CA02,0140104240,FEDER co,2020-03-28 10:10:24.656250000,2020.0,2960620058.0,2020-03-14 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-22 00:00:00.000000000,CA10,79028.824,
3712,CA02,0140106408,WAL-M co,2020-05-03 20:04:44.750000000,2020.0,2960627826.0,2020-04-09 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,2783.564,0-15
3713,U001,0200748108,KROGER us,2020-04-19 22:57:44.562500000,2020.0,1930758672.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,7782.52,
3714,U001,0200769623,WAL-MAR trust,2020-04-17 09:31:08.398437500,2020.0,1930731983.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,24227.89,
